Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,737,XDATA UT INTAKE,63064746,5,Consent IV,783180389,,"ONLINE TASKS <br>If you have been recruited for an online experiment, a web-based portal will direct you through a number of tasks that you may complete at your convenience on a computer that meets the minimum operating requirements described on the web-based portal. The tasks that you will be asked to complete may consists of up to 3 kinds tasks. No single session of tasks is expected to last more than 2 hours. First, you will be asked to complete cognitive assessments for pattern recognition, learning acumen, attention and fatigue. Second, you will be asked to engage in an analytic task, in which you will be asked to make sense of complex data/information. This task may be timed. Finally, you will be asked follow-up questionnaires pertaining to your analytic task, including your assessments of the difficulty of the task, how useful the tools you were provided to complete your task, how you arrived at your answers and how you felt while you were completing the task.<br><br>LABORATORY TASKS<br>If you have been recruited for a laboratory experiment, when you arrive at the laboratory, you will be given another opportunity to review a _Íÿhard-copy_Íù of this form, which you will be asked to physically sign for our records and yours. At this time the procedures of this session will be explained to you verbally and you will have the opportunity to have any and all of your questions about your participation answered by research staff. At this time you will also be briefed about emergency exit procedures for the laboratory should their be an unexpected emergency.<br><br>The Laboratory Session will take place at the Draper Laboratory or a satellite research laboratory and may consists of up to 3 kinds of tasks. No single session of tasks is expected to last more than 2 hours. First, you will be asked to complete cognitive assessments for pattern recognition, learning acumen, attention and fatigue. Second, you will be asked to engage in an analytic task, in which you will be asked to make sense of complex data/information. This task may be timed and may be presented to you in either paper-and-pencil or computerized format. Finally, you will be asked follow-up questionnaires pertaining to your analytic task, including your assessments of the difficulty of the task, how useful the tools you were provided to complete your task, how you arrived at your answers and how you felt while you were completing the task.<br><br>PHYSIOLOGICAL MONITORING--FOR LABORATORY EXPERIMENTS ONLY<br>While you are completing cognitive batteries (Task 1) and analytic tasks (Task 2) we may wish to collect physiological data from you. To do so we may collect a number of physiological features from a suite of physiological sensors. These include: heart rate, your pulse amplitude, skin conductance, brain activity, as well as eye-movements and pupil dilation. We have chose this suite of physiological sensors because they are minimally invasive and will not interfere with your completion of laboratory tasks. Before measurements can be taken using these techniques, some preparation of the skin is necessary. In some cases, this may include cleaning the skin with alcohol pads and application of water-based gels that will improve the quality of signals detected by the electrodes. A member of the research team will help secure the electrodes in place, and both male and female research staff will be available to assist this preparation for male and female research participants, respectively.",9140547445,Descriptive Text 1,#NULL
,922,XDATA UT INTAKE,63064746,7,Consent VI,783180390,,"CONFIDENTIALITY<br>Your privacy and the confidentiality of your data will be protected. Participation in research will not involve a loss of privacy. Your research records and recordings will be kept as confidential as possible. At no time, will you be photographed, nor will your identity be shared as part of the study. However, if you are a laboratory experiment participant, your likeness may be incidentally captured by research facility security cameras. No study personnel will have access to security footage and in no way will that footage be tied to the information you provide through participation in this study. Only a code number will identify your research records. The code number will not be based on any information that could be used to identify you (for example, social security number, initials, birth date, etc.). The master list linking names to code numbers will be kept separately from the research data in a locked file at the site at which participated. This list will only be accessible the Principal Investigator (Draper), engaged investigators responsible for data collection at an affiliated research site, and regulatory bodies that oversee the compliance of this study with human-subjects research procedures for the sole purpose of protecting human-subjects (i.e., New England Institutional Review Board; Department of Defense (study sponsor)). All data on computers are password protected and limited to authorized research personnel, and contain no identifiers. Only your code number will accompany your data for analytic purposes, whether at the primary research site (Draper Laboratory), or at any other approved research sites_Í‡your name and/or other identifying information will not be included when data are securely sent to other sites for analysis. Only authorized research staff will have access to the information gathered in this study. All laboratory sites conducting analyses are required to follow the same privacy/confidentiality regulations we described above. Your identity will not be revealed in any reports or publications resulting from this study for any reason without your express, written consent for your identity to be released. We will retain your contact information should we wish to contact you for your written consent in the future, or should you wish to participate in additional study procedures (i.e., Part 2).<br><br>Please note that by law we are required to disclose certain information about you without your consent that would identify you as a participant in the research project. Specifically, we are mandated to report information about child abuse, elderly abuse, intent to hurt yourself, or intent to hurt others.",9140557041,Descriptive Text 1,#NULL
,828,XDATA UT INTAKE,63064746,6,Consent V,783180391,,"All of these physiological monitoring techniques are deemed safe for all participants by the American Psychological Association, American Medical Association and/or have been approved for use with human research volunteers by the US Department of Health and Human Services. Safety documentation for the sensors will be made available upon request. Furthermore, we have selected specific sensor kinds to reduce the likelihood of your discomfort. Please do not hesitate to ask the researcher describing these procedures to show you the physiological sensors if you have any concerns; they will answer any questions you might have about the kind of data they collect, how they collect data, and how they are applied.<br><br>You will be told at the start of your laboratory session whether or not we wish to monitor your physiology, and if so, which of the physiological features described above we wish to measure.<br><br>DEBRIEFING<br>Following your tasks, we will tell you more about the specific aims of the research study as well as answer any and all questions you may have. If you are a loboratory experiment participant you will receive monetary compensation for your participation.<br><br>FOLLOW-UP SESSION(S)<br>You may be asked if you are interested in participating in a follow-up session at a date after your laboratory session (laboratory experiments only), or given additional task-sets to complete via the web-based portal (online experiments only). These tasks will be identical to those you complete in your first session, with respect to procedures and time necessary to complete them (up to 2 hours). However, these sessions or tasks- sets may involve different analytic tasks and/or analytic tools that were not previously available for testing or were not permitted by time in your original laboratory session. You will NOT be solicited for follow-up sessions without you express permission to do so (see end of Informed Consent Form).",9140552165,Descriptive Text 1,#NULL
,1131,XDATA UT INTAKE,63064746,10,Consent IX,783180392,,"VOLUNTEER_Í¶S STATEMENT<br><br>I have been given a chance to ask questions about this research study. These questions have been answered to my satisfaction. I may contact the Principal Investigator if I have any more questions about taking part in this study. The Principal Investigator or the company he is employed by is being paid by the sponsor for my participation in this study.<br><br>I understand that my participation in this research project is voluntary. I know that I may quit the study at any time without harming my future medical care or losing any benefits to which I might be entitled. I also understand that the investigator in charge of this study may decide at any time that I should no longer participate in this study.<br><br>If I have any questions about my rights as a research subject in this study I may contact:<br>New England Institutional Review Board<br>Telephone: 1-800-232-9570<br><br>By acknowledging this form, I have not waived any of my legal rights.<br><br>I have read and understand the above information. I agree to participate in this study. I understand that I am entitled to a signed and dated form for my own records.<br><br>Arlington, VA Site (XDATA FACILITY)",8818322262,Descriptive Text 1,#NULL
,1155,XDATA UT INTAKE,63064746,11,Acknowledgement,783180393,,"Please indicate whether, having read the Informed Consent Document, you acknowledge that you have read and had the opportunity to request additional information before engaging in the procedures outlined in this online version of the Informed Consent Document.<br><br>Feel free to print this document for your records. If after completing the survey you wish to have a signed, dated copy for your records, submit your request via email and a signed, dated .pdf version of this form will be sent to you. ",8818322263,Descriptive Text 1,#NULL
,1163,XDATA UT INTAKE,63064746,11,Acknowledgement,783180394,INT.FIL.CON.,CONSENT TO RESEARCH,8818322264,I acknowledge that I have read the procedures described above and my questions have been answered to my satisfaction. I wish to proceed to the Online Intake Questionnaire portion of this experiment.,I acknowledge that I have read the procedures described above and my questions have been answered to my satisfaction. I wish to proceed to the Online Intake Questionnaire portion of this experiment.
,1157,XDATA UT INTAKE,63064746,11,Acknowledgement,783180394,INT.FIL.CON.,CONSENT TO RESEARCH,8818322265,I do not wish to participate in this experiment.,I do not wish to participate in this experiment.
,1481,XDATA UT INTAKE,63064746,38,Disqualification,783180395,,"In order to take part in this research you must agree to conditions and procedures documented in the consent forms at the beginning of the survey. If you would still like to participate, but would like clarification as to the study procedures or your rights as a participant, please feel free to contact the principal investigator, Joshua C. Poore, Ph.D., at (617) 258-4023, or by email: jpoore@draper.com.<br><br>Thank You.",8818322267,Descriptive Text 1,#NULL
,936,XDATA UT INTAKE,63064746,8,Consent VII,783180396,,"RISKS AND INCONVENIENCES<br>Risks. This study is associated with minimal risks. However, if the consent form is not read carefully, there could be a risk of not understanding fully the nature of the research being conducted, your responsibilities, and the safeguards to protect your confidentiality. Additionally, while most individuals tolerate all of the planned tasks, some may find them tedious and some individuals find it distressing or inconvenient to be monitored with physiological sensors. No procedures or materials (i.e., sensors/conductive gels/pastes) used in this study are deemed dangerous to any population (incl. pregnant women and fetuses). All gels/pastes used in this study are water-based and hypoallergenic. In very rare cases, participants with sensitive skin may feel some minor discomfort related to skin-preparation protocols, which include preparation with medical alcohol pads.<br><br>Risk reduction. To minimize any risk of not truly understanding the elements of this study, you will be provided several opportunities in which the purpose and procedures of the study will be presented, and you will be able to ask any questions and have those questions answered. Additionally, if at any time you feel uncomfortable with any study procedures you may discontinue your participation without penalty (you may be eligible to receive prorated payment or course credit). In addition, you can request to meet with our clinical psychologist on staff to discuss any stress or emotional distress you may experience related to your participation today.<br><br>You will NOT be held responsible for any damages or mechanical failures that may occur to the equipment during the course of testing within the Draper Laboratory, nor will this affect your compensation.<br><br>BENEFITS<br>There is no direct benefit to you for participation in the study.<br><br>ECONOMIC CONSIDERATIONS<br>Participants recruited for laboratory experiments are eligible to receive monetary compensation. Participants recruited for online only experiments are not eligible to receive monetary compensation. Student populations that are recruited at university/college sites may be eligible to receive either monetary compensation or course credit as per their institutions_Í¶ guidelines. US government personnel that volunteer to participate as government employees (not private citizens) may not be eligible to receive compensation for their participation.<br><br>The total compensation possible for laboratory experiments is $135, which accounts for full participation in the online intake questionnaire, the laboratory session and all possible follow-up sessions. Completion of a given study component will result in maximum compensation possible for that component at the rate of $15/hour; this will be based on the maximum time estimate for that component (see above). Partial completion of a given study component will result in pro-rated payment for time spent in participation at the same rate of $15/hour. For example, completion of the Online Intake Questionnaire and the first Laboratory Session all study procedures results in the payment of $45, full completion of Online Intake Questionnaire and partial completion of Laboratory Tasks may result in a payment of $30. Payment for partial completion of the Online Intake Questionnaire participation will be mailed directly to participants in the form of checks with a cash value of $15. Payment for laboratory session (or follow-up session) participation will be given to participants, in person, directly following their session.",9140568557,Descriptive Text 1,#NULL
,1262,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.DSc.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322269,Data Science,INT.EMP.POS.DSc.
,1261,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.InT.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322270,Information Technology,INT.EMP.POS.InT.
,1263,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.MOD.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322271,Analytics and Modeling,INT.EMP.POS.MOD.
,1264,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.ANA.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322272,Analysis,INT.EMP.POS.ANA.
,1268,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.Sci.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322273,Scientific/Hypothesis Testing,INT.EMP.POS.Sci.
,1265,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.FOR.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322274,Forecasting,INT.EMP.POS.FOR.
,1266,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.STS.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322275,Statistical Inference,INT.EMP.POS.STS.
,1267,XDATA UT INTAKE,63064746,17,Employment,783180397,INT.EMP.POS.NA.,"Are you now, or have you ever been, employed in a position that incorporated any of the following operations within its job descriptions (please select all that apply)? If none of the below are applicable to you, please select ""Not Applicable"" as your ONLY selection:",8818322276,Not Applicable,INT.EMP.POS.NA.
,1307,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,INT.APT.SNS.001.,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322279,How good are you at working with fractions?,INT.APT.SNS.001.
,1306,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,INT.APT.SNS.002.,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322280,How good are you at working with percentages?,INT.APT.SNS.002.
,1305,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,INT.APT.SNS.003.,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322281,How good are you at calculating a 15% tip?,INT.APT.SNS.003.
,1314,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,INT.APT.SNS.004.,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322282,How good are you at calculating a 18% tip?,INT.APT.SNS.004.
,1313,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,INT.APT.SNS.005.,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322283,How good are you at figuring out how much a shirt will cost if is 25% off the price listed on the price-tag?,INT.APT.SNS.005.
,1308,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322284,1 Not at All Good,1
,1309,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322285,2,2
,1310,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322286,3 Somewhat Good,3
,1311,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322287,4,4
,1312,XDATA UT INTAKE,63064746,27,Subjective Numeracy Scale,783180398,,Please use the scale provided to indicate your ability in the operations mentioned in each question.,8818322288,5 Extremely Good,5
,1315,XDATA UT INTAKE,63064746,28,Cognitive Reflections Test,783180399,INT.APT.CRT.001.,"A bat and a ball cost $1.10 in total. The bat costs $1.00 more than the ball. How much does the ball cost, in cents?",1,open_ended,#NULL
,1317,XDATA UT INTAKE,63064746,28,Cognitive Reflections Test,783180401,INT.APT.CRT.002.,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets (in minutes)?",1,open_ended,#NULL
,1316,XDATA UT INTAKE,63064746,28,Cognitive Reflections Test,783180402,INT.APT.CRT.003.,"In a lake, there is a patch of lily pads. Every day, the patch doubles in size. If it takes 48 days for the patch to cover the entire lake, how long would it take for the patch to cover half of the lake (in days)?",1,open_ended,#NULL
,1327,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180403,,"Use the following description to answer the next two questions:<br><br>In an experiment conducted at a laboratory, 160 white mice were injected with Serum D. 160 other white mice were injected with a harmless sugar solution. In two weeks time 39% of the white mice, who were injected with Serum D contracted the highly contagious and often fatal disease, Rain Forest Fever. Hence, it can be concluded that Rain Forest Fever is caused by some elements similar to the elements in Serum D. ",8818322295,Descriptive Text 1,#NULL
,1323,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180404,INT.APT.GRE.ANL.001.,The above discussion would be weakened most severely if it is shown that:,8818322296,People contracting Rain Forest Fever are usually the victims of the bite of the South American Lesser Hooded Viper.,1
,1324,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180404,INT.APT.GRE.ANL.001.,The above discussion would be weakened most severely if it is shown that:,8818322297,One among the 160 white mice had already contracted Rain Forest Fever prior to the laboratory experiment.,2
,1328,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180404,INT.APT.GRE.ANL.001.,The above discussion would be weakened most severely if it is shown that:,8818322298,The natural habitats of white mice does not contain any of the elements found in Serum D.,3
,1325,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180404,INT.APT.GRE.ANL.001.,The above discussion would be weakened most severely if it is shown that:,8818322299,The scientists administered the injections being ignorant of the contents of the solutions used.,4
,1326,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180404,INT.APT.GRE.ANL.001.,The above discussion would be weakened most severely if it is shown that:,8818322300,The 160 white mice used in the laboratory experiment were kept isolated from each other.,5
,1318,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180405,INT.APT.GRE.ANL.002.,The above argument would be highly empowered in case it were shown that:,8818322301,Some of the elements in Serum D are extracted from the root of a certain poisonous rain forest wildflower.,1
,1321,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180405,INT.APT.GRE.ANL.002.,The above argument would be highly empowered in case it were shown that:,8818322302,"Within a period of two weeks about 40% of the white mice, who were injected with a harmless sugar solution also contracted Rain Forest Fever.",2
,1322,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180405,INT.APT.GRE.ANL.002.,The above argument would be highly empowered in case it were shown that:,8818322303,Almost all the white mice died within a period of two days after the first symptoms appeared.,3
,1320,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180405,INT.APT.GRE.ANL.002.,The above argument would be highly empowered in case it were shown that:,8818322304,Normally the rate of Rain Forest Fever among white mice is less than 0.01%.,4
,1319,XDATA UT INTAKE,63064746,29,Analytic Aptitude,783180405,INT.APT.GRE.ANL.002.,The above argument would be highly empowered in case it were shown that:,8818322305,Invariably the blood of the victims of Rain Forest Fever victims contains a high level of a certain toxic substance also found in serum D.,5
,1329,XDATA UT INTAKE,63064746,30,Analytic Aptitude,783180406,INT.APT.GRE.ANL.003.,Distribution of leaflets and delivering speeches on government property should be outlawed. Radicals and fanatics have no right to use public property when peddling their unsavory views. <br><br>The argument above is based on the postulate: ,8818322306,The general public has a special concern in the free exchange of different political views.,1
,1330,XDATA UT INTAKE,63064746,30,Analytic Aptitude,783180406,INT.APT.GRE.ANL.003.,Distribution of leaflets and delivering speeches on government property should be outlawed. Radicals and fanatics have no right to use public property when peddling their unsavory views. <br><br>The argument above is based on the postulate: ,8818322307,Radicals and fanatics prefer the use of public property while propagating their viewpoint.,2
,1331,XDATA UT INTAKE,63064746,30,Analytic Aptitude,783180406,INT.APT.GRE.ANL.003.,Distribution of leaflets and delivering speeches on government property should be outlawed. Radicals and fanatics have no right to use public property when peddling their unsavory views. <br><br>The argument above is based on the postulate: ,8818322308,Every person who hands out leaflets and delivers speeches is a radical or fanatic.,3
,1333,XDATA UT INTAKE,63064746,30,Analytic Aptitude,783180406,INT.APT.GRE.ANL.003.,Distribution of leaflets and delivering speeches on government property should be outlawed. Radicals and fanatics have no right to use public property when peddling their unsavory views. <br><br>The argument above is based on the postulate: ,8818322309,Legal constraints which are applicable to one group need not be equally applicable to all.,4
,1332,XDATA UT INTAKE,63064746,30,Analytic Aptitude,783180406,INT.APT.GRE.ANL.003.,Distribution of leaflets and delivering speeches on government property should be outlawed. Radicals and fanatics have no right to use public property when peddling their unsavory views. <br><br>The argument above is based on the postulate: ,8818322310,"Any political activity, which hinders the proper functioning of the government should not be protected by the law.",5
,1348,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180407,INT.APT.GRE.ANL.004.,"Clorida is taller than Ivory. Emily is taller than Lovely. Lovely is taller than Enamol. To determine who among them is the tallest, which of the following further information, if any, is required? ",8818322311,1. Clorida is taller than Enamol and Lovely,1
,1343,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180407,INT.APT.GRE.ANL.004.,"Clorida is taller than Ivory. Emily is taller than Lovely. Lovely is taller than Enamol. To determine who among them is the tallest, which of the following further information, if any, is required? ",8818322312,2. No further information is needed,2
,1335,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180407,INT.APT.GRE.ANL.004.,"Clorida is taller than Ivory. Emily is taller than Lovely. Lovely is taller than Enamol. To determine who among them is the tallest, which of the following further information, if any, is required? ",8818322313,3. Emily is taller Ivory,3
,1336,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180407,INT.APT.GRE.ANL.004.,"Clorida is taller than Ivory. Emily is taller than Lovely. Lovely is taller than Enamol. To determine who among them is the tallest, which of the following further information, if any, is required? ",8818322314,4. Clorida is taller than Lovely,4
,1337,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180407,INT.APT.GRE.ANL.004.,"Clorida is taller than Ivory. Emily is taller than Lovely. Lovely is taller than Enamol. To determine who among them is the tallest, which of the following further information, if any, is required? ",8818322315,5. Enamol is taller than Clorida,5
,1338,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180408,INT.APT.GRE.ANL.005.,"There are 26 steps in a Church. Sandy starts walking down from the top of the steps and Plato starts walking up from the bottom. In the time Sandy comes down two steps, Plato goes up one step. If they started toward each other simultaneously and kept their speed uniform, at which step from the bottom did they meet?",8818322316,9th,1
,1339,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180408,INT.APT.GRE.ANL.005.,"There are 26 steps in a Church. Sandy starts walking down from the top of the steps and Plato starts walking up from the bottom. In the time Sandy comes down two steps, Plato goes up one step. If they started toward each other simultaneously and kept their speed uniform, at which step from the bottom did they meet?",8818322317,12th,2
,1340,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180408,INT.APT.GRE.ANL.005.,"There are 26 steps in a Church. Sandy starts walking down from the top of the steps and Plato starts walking up from the bottom. In the time Sandy comes down two steps, Plato goes up one step. If they started toward each other simultaneously and kept their speed uniform, at which step from the bottom did they meet?",8818322318,13th,3
,1341,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180408,INT.APT.GRE.ANL.005.,"There are 26 steps in a Church. Sandy starts walking down from the top of the steps and Plato starts walking up from the bottom. In the time Sandy comes down two steps, Plato goes up one step. If they started toward each other simultaneously and kept their speed uniform, at which step from the bottom did they meet?",8818322319,8th,4
,1334,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180408,INT.APT.GRE.ANL.005.,"There are 26 steps in a Church. Sandy starts walking down from the top of the steps and Plato starts walking up from the bottom. In the time Sandy comes down two steps, Plato goes up one step. If they started toward each other simultaneously and kept their speed uniform, at which step from the bottom did they meet?",8818322320,None of the above,5
,1342,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180409,INT.APT.GRE.ANL.006.,Below are 5 words. 4 of the words are alike and 1 is different. Which one of the following words is different from the others?,8818322321,Great,1
,1344,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180409,INT.APT.GRE.ANL.006.,Below are 5 words. 4 of the words are alike and 1 is different. Which one of the following words is different from the others?,8818322322,Treat,2
,1347,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180409,INT.APT.GRE.ANL.006.,Below are 5 words. 4 of the words are alike and 1 is different. Which one of the following words is different from the others?,8818322323,Tears,3
,1345,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180409,INT.APT.GRE.ANL.006.,Below are 5 words. 4 of the words are alike and 1 is different. Which one of the following words is different from the others?,8818322324,Table,4
,1346,XDATA UT INTAKE,63064746,31,Analytic Aptitude,783180409,INT.APT.GRE.ANL.006.,Below are 5 words. 4 of the words are alike and 1 is different. Which one of the following words is different from the others?,8818322325,Later,5
,661,XDATA UT INTAKE,63064746,3,Consent II,783180410,,"DESCRIPTION OF PROJECT<br>You have been asked to take part in this study because 1) you have indicated that you have some formal training or experience in interpretation of data, hypothesis testing, or construction of reasoned argument such that you can complete of laboratory task and/or provide thoughtful considertation of questions regarding data analysis. 2) you have indicated that you are not currently taking any medication or substance that would interfere with physiological monitoring (only required for laboratory experiments, not online experiments). It is anticipated that approximately 10000 participants will participate in this study. Individuals younger than 18 years of age, non-US citizens, incarcerated (i.e., prisoners) individuals, or members of another legally protected population (i.e., intellectually handicapped, children, etc.) are not eligible for participation. Pregnant women are eligible for participation and are therefore not counted in our definition of _Íÿprotected populations_Íù_Í‡pregnancy does not impair a woman_Í¶s ability to provide legally effective informed consent and we do not anticipate that protocol tasks introduce disproportional risks for pregnant women beyond those posed to other eligible participant populations.<br><br>In order to decide whether you wish to be a part of this research study you should know enough about its risks and benefits to make an informed judgment. This consent form gives you detailed information about the research study, which a member of the research team will discuss with you. This discussion should go over all aspects of this research: its purpose, the procedures that will be performed, any risks of the procedures, possible benefits, and possible alternatives. Once you have reviewed the terms outlined in this form, and had all of your questions answered to your satisfaction, you will be asked to provide your consent to participate in this research. Your consent indicates that you understand the procedures, risks, benefits, and compensation associated with participation in this study, as well as your rights as a research participant.<br><br>This form will first be presented to you in electronic form, preceding your Online Intake Questionnaire. After reading this version, and having all your questions answered to your satisfaction, you will be asked to indicate your assent to and comprehension of the procedures, risks, benefits, and compensation outlined in this form. This assent does not obligate you to participate in any other future component of this study. If you are solicited to participate in a (subsequent) laboratory session, you will be asked to review this document again and provide your signature on a _Íÿhard-copy_Íù of this form as proof of your consent. At this time you are free to decline further participation or ask any additional questions you might have before providing your consent and signature. In either case, you are entitled to a copy of this form that is both signed and dated by research staff for your records.",9140531019,Descriptive Text 1,#NULL
,989,XDATA UT INTAKE,63064746,9,Consent VIII,783180411,,"ALTERNATIVES<br>Participation in the study is VOLUNTARY. The alternative to participating in this study is NOT participating in this study. If you decide to participate in this study, you may withdraw from the study at ANY time. You may choose not to participate at ANY time.<br><br>IN CASE OF INJURY<br>Compensation may or may not be payable in the event of physical injury arising from this study under applicable federal law. If you have any questions about your rights as a participant, you may contact the Principal Investigator, Dr. Joshua C. Poore, at 617-258-4023, jpoore@draper.com, and/or the Lead Researcher at your research site, which may be the Draper Laboratory (Cambridge, MA) or the XDATA Facility (Arlington, VA).<br><br>VOLUNTARY PARTICIPATION AND WITHDRAWAL<br>Your participation in this study is voluntary. You can refuse to participate in, or withdraw from this study at any time without penalty or loss of benefits to which you are otherwise entitled. If you decide to withdraw from the study, you can also request that all electronic data (including audio and video recordings) collected to that point be destroyed.<br><br>STUDY WITHDRAWAL<br>The principal investigator may end your participation in this study for any of the following reasons:<br>1. If he feels that it is in your best interest to stop being in the study;<br>2. If the study is cancelled by the sponsor, the New England Institutional Review Board or by Office of Human Research Protections (OHRP);<br>3. For administrative reasons.<br><br>QUESTIONS<br>We have used some technical terms in this form. Please feel free to ask about anything you don't understand and to consider this research and the consent form carefully _Í„ as long as you feel is necessary _Í„ before you make a decision.",9140573764,Descriptive Text 1,#NULL
,1251,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.MED.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322330,Medical and Biomedical,INT.EDU.CON.MED.
,1252,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.BIO.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322331,"Biological Sciences Sciences (Biology, Neuroscience, Environmental Science, etc.)",INT.EDU.CON.BIO.
,1253,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.PHY.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322332,"Physical or Natural Sciences (Physics, Chemistry, etc.)",INT.EDU.CON.PHY.
,1257,XDATA UT INTAKE,63064746,16,Major and Minor Concentration,783180412,INT.EDU.CON.BEH.,"Please select the category or categories that best describe your primary (major), secondary (minor), and (if applicable) tertiary concentration areas of study associated with your post-secondary education (college, university, or professional school). You may choose more than one primary, secondary, or tertiary selection, so as to best represent the breadth and concentration of your studies.",8818322333,"Behavioral and Social Sciences (Psychology, Anthropology, Economics, etc.)",INT.EDU.CON.BEH.
